sep=,
270747929.79248577356,-79.1651763916015625,
270797924.7919858098,-76.61072540283203125,
270847919.79148584604,-74.034454345703125,
270897914.79098588228,-76.35062408447265625,
270947909.79048591852,-76.74779510498046875,
270997904.78998595476,-76.0722198486328125,
271047899.789485991,-74.17230224609375,
271097894.78898602724,-75.55448150634765625,
271147889.78848606348,-73.61763763427734375,
271197884.78798609972,-73.95522308349609375,
271247879.78748613596,-74.9949493408203125,
271297874.7869861722,-75.019256591796875,
271347869.78648620844,-76.79496002197265625,
271397864.78598624468,-76.85274505615234375,
271447859.78548628092,-77.2931060791015625,
271497854.78498631716,-77.96938323974609375,
271547849.7844863534,-77.3576202392578125,
271597844.78398638964,-77.4996337890625,
271647839.78348642588,-78.65828704833984375,
271697834.78298646212,-76.85814666748046875,
271747829.78248649836,-79.2333221435546875,
271797824.7819865346,-77.47965240478515625,
271847819.78148657084,-78.98827362060546875,
271897814.78098660707,-79.04862213134765625,
271947809.78048664331,-78.644287109375,
271997804.77998667955,-80.095306396484375,
272047799.77948671579,-78.60971832275390625,
272097794.77898675203,-78.30670928955078125,
272147789.77848678827,-75.82965087890625,
272197784.77798682451,-77.01935577392578125,
272247779.77748686075,-76.1858367919921875,
272297774.77698689699,-74.47078704833984375,
272347769.77648693323,-75.21846771240234375,
272397764.77598696947,-75.75556182861328125,
272447759.77548700571,-74.222747802734375,
272497754.77498704195,-74.70169830322265625,
272547749.77448707819,-75.69524383544921875,
272597744.77398711443,-76.681488037109375,
272647739.77348715067,-78.21585845947265625,
272697734.77298718691,-80.29274749755859375,
272747729.77248722315,-79.23504638671875,
272797724.77198725939,-78.13896942138671875,
272847719.77148729563,-79.08458709716796875,
272897714.77098733187,-79.77902984619140625,
272947709.77048736811,-79.5398101806640625,
272997704.76998740435,-78.98851776123046875,
273047699.76948744059,-79.9298553466796875,
273097694.76898747683,-79.1472625732421875,
273147689.76848751307,-80.00363922119140625,
273197684.7679875493,-78.9970245361328125,
273247679.76748758554,-79.0800628662109375,
273297674.76698762178,-77.94240570068359375,
273347669.76648765802,-77.47159576416015625,
273397664.76598769426,-77.8704376220703125,
273447659.7654877305,-76.021575927734375,
273497654.76498776674,-75.68456268310546875,
273547649.76448780298,-75.94620513916015625,
273597644.76398783922,-75.39046478271484375,
273647639.76348787546,-74.61208343505859375,
273697634.7629879117,-74.985504150390625,
273747629.76248794794,-76.80350494384765625,
273797624.76198798418,-76.14604949951171875,
273847619.76148802042,-78.3827056884765625,
273897614.76098805666,-78.818145751953125,
273947609.7604880929,-80.28881072998046875,
273997604.75998812914,-79.60565948486328125,
274047599.75948816538,-80.5173187255859375,
274097594.75898820162,-80.564453125,
274147589.75848823786,-79.97750091552734375,
274197584.7579882741,-79.96508026123046875,
274247579.75748831034,-79.21263885498046875,
274297574.75698834658,-80.41345977783203125,
274347569.75648838282,-80.5907135009765625,
274397564.75598841906,-79.26271820068359375,
274447559.7554884553,-79.06072235107421875,
274497554.75498849154,-79.24410247802734375,
274547549.75448852777,-77.8206939697265625,
274597544.75398856401,-77.96551513671875,
274647539.75348860025,-76.8719482421875,
274697534.75298863649,-75.71982574462890625,
274747529.75248867273,-76.4900970458984375,
274797524.75198870897,-75.54840850830078125,
274847519.75148874521,-76.7172393798828125,
274897514.75098878145,-76.67059326171875,
274947509.75048881769,-76.50878143310546875,
274997504.74998885393,-77.91989898681640625,
275047499.74948889017,-78.01621246337890625,
275097494.74898892641,-79.35819244384765625,
275147489.74848896265,-79.85565185546875,
275197484.74798899889,-80.24560546875,
275247479.74748903513,-81.205535888671875,
275297474.74698907137,-79.7877655029296875,
275347469.74648910761,-80.084442138671875,
275397464.74598914385,-78.9603118896484375,
275447459.74548918009,-82.0686187744140625,
275497454.74498921633,-79.38677978515625,
275547449.74448925257,-80.61388397216796875,
275597444.74398928881,-81.6814727783203125,
275647439.74348932505,-79.46442413330078125,
275697434.74298936129,-79.395050048828125,
275747429.74248939753,-80.37261199951171875,
275797424.74198943377,-80.207794189453125,
275847419.74148947001,-78.07903289794921875,
275897414.74098950624,-77.5972442626953125,
275947409.74048954248,-76.76934051513671875,
275997404.73998957872,-76.911407470703125,
276047399.73948961496,-75.90795135498046875,
276097394.7389896512,-77.8087158203125,
276147389.73848968744,-77.01515960693359375,
276197384.73798972368,-78.91954803466796875,
276247379.73748975992,-79.31011962890625,
276297374.73698979616,-79.33447265625,
276347369.7364898324,-80.4093017578125,
276397364.73598986864,-79.2498779296875,
276447359.73548990488,-79.94554901123046875,
276497354.73498994112,-80.05377960205078125,
276547349.73448997736,-81.6519622802734375,
276597344.7339900136,-81.6026763916015625,
276647339.73349004984,-80.66967010498046875,
276697334.73299008608,-80.6632080078125,
276747329.73249012232,-81.3883056640625,
276797324.73199015856,-80.691864013671875,
276847319.7314901948,-80.596466064453125,
276897314.73099023104,-81.7642974853515625,
276947309.73049026728,-77.69794464111328125,
276997304.72999030352,-81.1887359619140625,
277047299.72949033976,-78.884796142578125,
277097294.728990376,-78.24579620361328125,
277147289.72849041224,-77.77448272705078125,
277197284.72799044847,-77.77306365966796875,
277247279.72749048471,-78.14192962646484375,
277297274.72699052095,-77.08563995361328125,
277347269.72649055719,-77.0626068115234375,
277397264.72599059343,-81.177337646484375,
277447259.72549062967,-78.3572845458984375,
277497254.72499066591,-80.638641357421875,
277547249.72449070215,-80.24990081787109375,
277597244.72399073839,-79.85816192626953125,
277647239.72349077463,-81.2777862548828125,
277697234.72299081087,-80.8653411865234375,
277747229.72249084711,-79.83292388916015625,
277797224.72199088335,-80.37337493896484375,
277847219.72149091959,-79.69663238525390625,
277897214.72099095583,-79.8940277099609375,
277947209.72049099207,-81.7611236572265625,
277997204.71999102831,-83.0489044189453125,
278047199.71949106455,-78.43381500244140625,
278097194.71899110079,-81.066253662109375,
278147189.71849113703,-81.2194671630859375,
278197184.71799117327,-81.5702972412109375,
278247179.71749120951,-81.0749359130859375,
278297174.71699124575,-79.0201416015625,
278347169.71649128199,-79.5864410400390625,
278397164.71599131823,-79.07648468017578125,
278447159.71549135447,-78.4830322265625,
278497154.71499139071,-77.58606719970703125,
278547149.71449142694,-79.37014007568359375,
278597144.71399146318,-79.54778289794921875,
278647139.71349149942,-79.48293304443359375,
278697134.71299153566,-82.003265380859375,
278747129.7124915719,-81.41455078125,
278797124.71199160814,-80.9304962158203125,
278847119.71149164438,-80.54409027099609375,
278897114.71099168062,-82.7574310302734375,
278947109.71049171686,-80.44106292724609375,
278997104.7099917531,-82.59381103515625,
279047099.70949178934,-81.172088623046875,
279097094.70899182558,-82.898101806640625,
279147089.70849186182,-82.1752777099609375,
279197084.70799189806,-80.56008148193359375,
279247079.7074919343,-80.63047027587890625,
279297074.70699197054,-81.382049560546875,
279347069.70649200678,-82.6593170166015625,
279397064.70599204302,-80.854400634765625,
279447059.70549207926,-80.6353302001953125,
279497054.7049921155,-79.8588409423828125,
279547049.70449215174,-77.660186767578125,
279597044.70399218798,-80.2022705078125,
279647039.70349222422,-78.0198822021484375,
279697034.70299226046,-79.69226837158203125,
279747029.7024922967,-78.955078125,
279797024.70199233294,-80.2894134521484375,
279847019.70149236917,-79.67456817626953125,
279897014.70099240541,-80.79006195068359375,
279947009.70049244165,-79.6221923828125,
279997004.69999247789,-74.47542572021484375,
280046999.69949251413,-81.1830291748046875,
280096994.69899255037,-80.5417022705078125,
280146989.69849258661,-82.1920928955078125,
280196984.69799262285,-81.03955078125,
280246979.69749265909,-84.0384674072265625,
280296974.69699269533,-81.60699462890625,
280346969.69649273157,-81.0416717529296875,
280396964.69599276781,-84.1918487548828125,
280446959.69549280405,-80.9061279296875,
280496954.69499284029,-81.6317596435546875,
280546949.69449287653,-82.7869873046875,
280596944.69399291277,-80.6524658203125,
280646939.69349294901,-82.1178741455078125,
280696934.69299298525,-79.98336029052734375,
280746929.69249302149,-79.37314605712890625,
280796924.69199305773,-79.6805572509765625,
280846919.69149309397,-79.4275054931640625,
280896914.69099313021,-79.824005126953125,
280946909.69049316645,-79.46190643310546875,
280996904.68999320269,-80.26572418212890625,
281046899.68949323893,-81.1415557861328125,
281096894.68899327517,-81.4884490966796875,
281146889.68849331141,-80.38411712646484375,
281196884.68799334764,-81.9910125732421875,
281246879.68749338388,-81.055908203125,
281296874.68699342012,-82.645416259765625,
281346869.68649345636,-83.222564697265625,
281396864.6859934926,-81.803955078125,
281446859.68549352884,-80.49314117431640625,
281496854.68499356508,-80.76660919189453125,
281546849.68449360132,-82.7451324462890625,
281596844.68399363756,-82.2104644775390625,
281646839.6834936738,-81.06134033203125,
281696834.68299371004,-84.368865966796875,
281746829.68249374628,-81.4550018310546875,
281796824.68199378252,-83.740814208984375,
281846819.68149381876,-82.338043212890625,
281896814.680993855,-80.62027740478515625,
281946809.68049389124,-79.36226654052734375,
281996804.67999392748,-80.9541168212890625,
282046799.67949396372,-79.10546112060546875,
282096794.67899399996,-80.84696197509765625,
282146789.6784940362,-79.56050872802734375,
282196784.67799407244,-81.422607421875,
282246779.67749410868,-80.33805084228515625,
282296774.67699414492,-81.450592041015625,
282346769.67649418116,-81.451202392578125,
282396764.6759942174,-83.180511474609375,
282446759.67549425364,-83.0364837646484375,
282496754.67499428988,-81.4015960693359375,
282546749.67449432611,-80.2776947021484375,
282596744.67399436235,-82.014556884765625,
282646739.67349439859,-81.6328277587890625,
282696734.67299443483,-81.6060791015625,
282746729.67249447107,-80.74761199951171875,
282796724.67199450731,-80.0385894775390625,
282846719.67149454355,-81.7641754150390625,
282896714.67099457979,-82.674407958984375,
282946709.67049461603,-80.6621856689453125,
282996704.66999465227,-80.5996551513671875,
283046699.66949468851,-79.96791839599609375,
283096694.66899472475,-79.78679656982421875,
283146689.66849476099,-79.1351470947265625,
283196684.66799479723,-80.87548065185546875,
283246679.66749483347,-78.0507965087890625,
283296674.66699486971,-79.5801849365234375,
283346669.66649490595,-79.04598236083984375,
283396664.66599494219,-78.427032470703125,
283446659.66549497843,-79.39702606201171875,
283496654.66499501467,-79.69214630126953125,
283546649.66449505091,-82.4613800048828125,
283596644.66399508715,-81.5583343505859375,
283646639.66349512339,-81.422607421875,
283696634.66299515963,-82.5663299560546875,
283746629.66249519587,-81.28851318359375,
283796624.66199523211,-82.3111419677734375,
283846619.66149526834,-82.819000244140625,
283896614.66099530458,-83.307891845703125,
283946609.66049534082,-84.227752685546875,
283996604.65999537706,-79.67754364013671875,
284046599.6594954133,-81.4197235107421875,
284096594.65899544954,-81.681884765625,
284146589.65849548578,-81.9403076171875,
284196584.65799552202,-81.6121826171875,
284246579.65749555826,-81.4385833740234375,
284296574.6569955945,-79.54285430908203125,
284346569.65649563074,-82.4342193603515625,
284396564.65599566698,-78.96366119384765625,
284446559.65549570322,-80.69561767578125,
284496554.65499573946,-80.3395538330078125,
284546549.6544957757,-79.6775665283203125,
284596544.65399581194,-79.72309112548828125,
284646539.65349584818,-79.36287689208984375,
284696534.65299588442,-80.41265106201171875,
284746529.65249592066,-80.66316986083984375,
284796524.6519959569,-82.8369140625,
284846519.65149599314,-79.9545745849609375,
284896514.65099602938,-82.44134521484375,
284946509.65049606562,-80.05484771728515625,
284996504.64999610186,-79.39255523681640625,
285046499.6494961381,-80.59871673583984375,
285096494.64899617434,-80.871673583984375,
285146489.64849621058,-81.5984039306640625,
285196484.64799624681,-81.46942138671875,
285246479.64749628305,-81.45599365234375,
285296474.64699631929,-81.3989410400390625,
285346469.64649635553,-83.260589599609375,
285396464.64599639177,-82.0063323974609375,
285446459.64549642801,-80.77182769775390625,
285496454.64499646425,-82.130645751953125,
285546449.64449650049,-79.81589508056640625,
285596444.64399653673,-80.0482635498046875,
285646439.64349657297,-79.1108856201171875,
285696434.64299660921,-79.2615814208984375,
285746429.64249664545,-81.00299072265625,
285796424.64199668169,-79.49259185791015625,
285846419.64149671793,-79.2003631591796875,
285896414.64099675417,-81.4710540771484375,
285946409.64049679041,-81.3738250732421875,
285996404.63999682665,-80.13895416259765625,
286046399.63949686289,-80.56351470947265625,
286096394.63899689913,-81.3087921142578125,
286146389.63849693537,-81.2130126953125,
286196384.63799697161,-84.349517822265625,
286246379.63749700785,-81.1532745361328125,
286296374.63699704409,-81.3250885009765625,
286346369.63649708033,-82.8858489990234375,
286396364.63599711657,-82.1573028564453125,
286446359.63549715281,-83.0010528564453125,
286496354.63499718904,-80.75089263916015625,
286546349.63449722528,-82.58245849609375,
286596344.63399726152,-80.4151458740234375,
286646339.63349729776,-80.80197906494140625,
286696334.632997334,-81.1269683837890625,
